Index,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
185217,MADHYA PRADESH,1972,15 LASHKAR,8 RAMESHWAR BHARGAV,M,null,null,IND,207
185218,MADHYA PRADESH,1972,16 MORAR,1 RAJENDRA SINGH,M,null,null,INC,24714
185219,MADHYA PRADESH,1972,16 MORAR,2 NARESH JOHRI,M,null,null,BJS,19450
185220,MADHYA PRADESH,1972,16 MORAR,3 MOTILAL SHARMA,M,null,null,CPM,1569
185221,MADHYA PRADESH,1972,16 MORAR,4 SARNAMSINGH KUSHAWAH,M,null,null,NCO,1416
185222,MADHYA PRADESH,1972,16 MORAR,5 CHATURBHUJ NODIYA,M,null,null,IND,694
185223,MADHYA PRADESH,1972,16 MORAR,6 HANUMAN SINGH,M,null,null,IND,124
185224,MADHYA PRADESH,1972,17 GIRD,1 VIJAYARAJE SCINDHIA,M,null,null,BJS,25636
185225,MADHYA PRADESH,1972,17 GIRD,2 GHURAIYA SARNAMSINGH,M,null,null,INC,15018
185226,MADHYA PRADESH,1972,17 GIRD,3 SHANKAR GIR,M,null,null,SOP,1765
185227,MADHYA PRADESH,1972,17 GIRD,4 GADHUARAM,M,null,null,IND,826
185228,MADHYA PRADESH,1972,18 DABRA,1 PAHADSINGH,M,null,null,INC,17631
185229,MADHYA PRADESH,1972,18 DABRA,2 JAGA NATH SINGH RAWAT,M,null,null,BJS,17509
185230,MADHYA PRADESH,1972,18 DABRA,3 SARDARSINGH,M,null,null,IND,6269
185231,MADHYA PRADESH,1972,18 DABRA,4 GULABSINGH BATHAM,M,null,null,HMS,2360
185232,MADHYA PRADESH,1972,18 DABRA,5 JANKIPRASAD BHARGAV,M,null,null,IND,2183
185233,MADHYA PRADESH,1972,18 DABRA,6 PANNULAL KHACHERA,M,null,null,NCO,1698
185234,MADHYA PRADESH,1972,18 DABRA,7 KISHORILAL HANS,M,null,null,SOP,1070
185235,MADHYA PRADESH,1972,18 DABRA,8 UMACHARANLAL UPADHYAY,M,null,null,IND,1018
185236,MADHYA PRADESH,1972,18 DABRA,9 GOPAL SHARMA,M,null,null,IND,802
185237,MADHYA PRADESH,1972,18 DABRA,10 DEVISINGH RAMSINGH,M,null,null,IND,250
185238,MADHYA PRADESH,1972,19 BHANDER,1 CHATURBHUJ MORYA,M,null,null,BJS,23019
185239,MADHYA PRADESH,1972,19 BHANDER,2 ATAMDAS,M,null,null,INC,17296
185240,MADHYA PRADESH,1972,19 BHANDER,3 JWALAPRASAD BHOLARAM,M,null,null,IND,2374
185241,MADHYA PRADESH,1972,19 BHANDER,4 TUNDARAM SINGHATIYA,M,null,null,NCO,1289
185242,MADHYA PRADESH,1972,19 BHANDER,5 BHURA MEHTAR,M,null,null,HMS,573
185243,MADHYA PRADESH,1972,20 SEONDHA,1 SHIV CHARAN,M,null,null,INC,18847
185244,MADHYA PRADESH,1972,20 SEONDHA,2 DHYANENDRA S. MAHENDRA S,M,null,null,BJS,15576
185245,MADHYA PRADESH,1972,20 SEONDHA,3 MANNOOLAL,M,null,null,IND,4554
185246,MADHYA PRADESH,1972,20 SEONDHA,4 SHRILAL MATTU,M,null,null,IND,1583
185247,MADHYA PRADESH,1972,20 SEONDHA,5 TULSIRAM,M,null,null,SOP,968
185248,MADHYA PRADESH,1972,21 DATIA,1 GULAB CHAND KANNOOLAL,M,null,null,BJS,18099
185249,MADHYA PRADESH,1972,21 DATIA,2 SHYAM SUNDAR,M,null,null,INC,14299
185250,MADHYA PRADESH,1972,21 DATIA,3 J. S. NIRBHAI SINGH,M,null,null,IND,2928
185251,MADHYA PRADESH,1972,21 DATIA,4 GOVINDDAS,M,null,null,IND,1851
185252,MADHYA PRADESH,1972,21 DATIA,5 NARAYAN DAS,M,null,null,IND,483
185253,MADHYA PRADESH,1972,21 DATIA,6 SURYADEO,M,null,null,IND,479
185254,MADHYA PRADESH,1972,21 DATIA,7 RADHACHARAN GANESHILAL,M,null,null,IND,365
185255,MADHYA PRADESH,1972,21 DATIA,8 BHAGWAN SINGH,M,null,null,IND,343
185256,MADHYA PRADESH,1972,21 DATIA,9 MATADIN BARELAL,M,null,null,IND,319
185257,MADHYA PRADESH,1972,21 DATIA,10 AVTAR SINGH PRITAM SINGH,M,null,null,IND,297
185258,MADHYA PRADESH,1972,22 KARERA,1 HARDAS GUPTA,M,null,null,BJS,24130
185259,MADHYA PRADESH,1972,22 KARERA,2 JAINARAYAN,M,null,null,INC,15585
185260,MADHYA PRADESH,1972,22 KARERA,3 GULAB SINGH,M,null,null,IND,1879
185261,MADHYA PRADESH,1972,22 KARERA,4 SARVAJEET,M,null,null,NCO,1701
185262,MADHYA PRADESH,1972,22 KARERA,5 LADU,M,null,null,IND,1444
185263,MADHYA PRADESH,1972,22 KARERA,6 GAJJU RAM,M,null,null,IND,1195
185264,MADHYA PRADESH,1972,22 KARERA,7 VISHWANATH,M,null,null,HMS,924
185265,MADHYA PRADESH,1972,23 POHARI,1 BABU LAL,M,null,null,BJS,19263
185266,MADHYA PRADESH,1972,23 POHARI,2 MISHREE,M,null,null,INC,11038
185267,MADHYA PRADESH,1972,23 POHARI,3 CHARNOO,M,null,null,IND,772
185268,MADHYA PRADESH,1972,23 POHARI,4 RAMJEELAL,M,null,null,IND,478
185269,MADHYA PRADESH,1972,24 SHIVPURI,1 SUSHIL B. ASHATHANA,M,null,null,BJS,23398
185270,MADHYA PRADESH,1972,24 SHIVPURI,2 HANUMANT SINGH,M,null,null,INC,15151
185271,MADHYA PRADESH,1972,24 SHIVPURI,3 GANESHI LAL,M,null,null,IND,5713
185272,MADHYA PRADESH,1972,24 SHIVPURI,4 SHYAM LAL,M,null,null,IND,2038
185273,MADHYA PRADESH,1972,24 SHIVPURI,5 AZAD RAJARAM,M,null,null,IND,598
185274,MADHYA PRADESH,1972,24 SHIVPURI,6 PRABHU DAYAL SHARMA,M,null,null,IND,578
185275,MADHYA PRADESH,1972,25 PICHHORE,1 BHANU PRATAP SINGH,M,null,null,INC,15274
185276,MADHYA PRADESH,1972,25 PICHHORE,2 KAMAL SINGH,M,null,null,IND,12277
185277,MADHYA PRADESH,1972,25 PICHHORE,3 LAXMI NARAYAN,M,null,null,BJS,12002
185278,MADHYA PRADESH,1972,25 PICHHORE,4 GAYA PRASAD,M,null,null,NCO,2056
185279,MADHYA PRADESH,1972,25 PICHHORE,5 BANSHIDHAR,M,null,null,IND,1547
185280,MADHYA PRADESH,1972,26 KOLARAS,1 JAGADISH PRASAD VERMA,M,null,null,BJS,26172
185281,MADHYA PRADESH,1972,26 KOLARAS,2 CHINTAMANI,M,null,null,INC,15099
185282,MADHYA PRADESH,1972,26 KOLARAS,3 NANWARI LAL,M,null,null,IND,2193
185283,MADHYA PRADESH,1972,26 KOLARAS,4 SUNDRA,M,null,null,NCO,1044
185284,MADHYA PRADESH,1972,27 GUNA,1 SHIVPRATAP SINGH,M,null,null,BJS,26596
185285,MADHYA PRADESH,1972,27 GUNA,2 RAMANLAL PREMI,M,null,null,INC,20409
185286,MADHYA PRADESH,1972,27 GUNA,3 NARAYAN SINGH ALBELA,M,null,null,HMS,577
185287,MADHYA PRADESH,1972,27 GUNA,4 SAGARSINGH SISODIA,M,null,null,IND,425
185288,MADHYA PRADESH,1972,28 CHACHOURA,1 KRISHNVALLABH GUPTA,M,null,null,BJS,25354
185289,MADHYA PRADESH,1972,28 CHACHOURA,2 MANNA SINGH,M,null,null,INC,13862
185290,MADHYA PRADESH,1972,28 CHACHOURA,3 RAMCHARANLAL MEENA,M,null,null,IND,1837
185291,MADHYA PRADESH,1972,28 CHACHOURA,4 SAGARSINGH SISODIYA,M,null,null,IND,770
185292,MADHYA PRADESH,1972,29 RAGHOGARH,1 HARLAL SHAKYAWAR,M,null,null,BJS,19440
185293,MADHYA PRADESH,1972,29 RAGHOGARH,2 KHUBCHAND GOLIYA,M,null,null,INC,13157
185294,MADHYA PRADESH,1972,29 RAGHOGARH,3 SURATIYA,M,null,null,IND,2143
185295,MADHYA PRADESH,1972,29 RAGHOGARH,4 MATADIN JATAV,M,null,null,IND,1643
185296,MADHYA PRADESH,1972,30 ASHOK NAGAR,1 MAHENDRA SINGH,M,null,null,BJS,23749
185297,MADHYA PRADESH,1972,30 ASHOK NAGAR,2 RAO CHANDANSINGH,M,null,null,INC,15287
185298,MADHYA PRADESH,1972,30 ASHOK NAGAR,3 MINTULAL NIRBHIK,M,null,null,IND,1313
185299,MADHYA PRADESH,1972,30 ASHOK NAGAR,4 GAYAPRASAD AHIRWAR,M,null,null,IND,1218
185300,MADHYA PRADESH,1972,30 ASHOK NAGAR,5 RAMSWARUP PARASHAR,M,null,null,IND,980
185301,MADHYA PRADESH,1972,30 ASHOK NAGAR,6 SUKHLAL AHIRWAR,M,null,null,IND,285
185302,MADHYA PRADESH,1972,31 MUNGAOLI,1 GAJRA SINGH,M,null,null,BJS,25735
185303,MADHYA PRADESH,1972,31 MUNGAOLI,2 CHANDRA BHAN SINGH,M,null,null,INC,18948
185304,MADHYA PRADESH,1972,31 MUNGAOLI,3 KUNDANLAL BARYA,M,null,null,IND,3729
185305,MADHYA PRADESH,1972,31 MUNGAOLI,4 NAND RAM,M,null,null,IND,1533
185306,MADHYA PRADESH,1972,31 MUNGAOLI,5 KHALAK SINGH,M,null,null,IND,1252
185307,MADHYA PRADESH,1972,31 MUNGAOLI,6 SHRINANDANLAL,M,null,null,IND,872
185308,MADHYA PRADESH,1972,32 NIWARI,1 LUXMI NARAYAN NAYAK,M,null,null,SOP,29013
185309,MADHYA PRADESH,1972,32 NIWARI,2 NARENDRA SINGH DEO,M,null,null,INC,16513
185310,MADHYA PRADESH,1972,32 NIWARI,3 SATTOO YADAVA,M,null,null,IND,2247
185311,MADHYA PRADESH,1972,32 NIWARI,4 RAJENDRA PD. SHRIVASTAVA,M,null,null,IND,1921
185312,MADHYA PRADESH,1972,32 NIWARI,5 KHUNTILAL,M,null,null,IND,816
185313,MADHYA PRADESH,1972,32 NIWARI,6 SITA RAM,M,null,null,IND,715
185314,MADHYA PRADESH,1972,33 JATARA,1 RAM KRISHNA MISHRA,M,null,null,INC,15286
185315,MADHYA PRADESH,1972,33 JATARA,2 PRADYAMAN SINGH DEO,M,null,null,BJS,11618
185316,MADHYA PRADESH,1972,33 JATARA,3 RAM KUMAR KHARE,M,null,null,SOP,7139
185317,MADHYA PRADESH,1972,33 JATARA,4 GOVINDDAS,M,null,null,IND,2017
185318,MADHYA PRADESH,1972,34 KHARGAPUR,1 BAIJU AHIRWAR,M,null,null,INC,16380
185319,MADHYA PRADESH,1972,34 KHARGAPUR,2 NATHU RAM AHIRWAR,M,null,null,SOP,8835
185320,MADHYA PRADESH,1972,34 KHARGAPUR,3 KUREMATE,M,null,null,BJS,4400
185321,MADHYA PRADESH,1972,35 TIKAMGARH,1 SARDAR SINGH,M,null,null,INC,19522
185322,MADHYA PRADESH,1972,35 TIKAMGARH,2 MAGANLAL GOEL,M,null,null,SOP,7785
185323,MADHYA PRADESH,1972,35 TIKAMGARH,3 GOKUL PRASAD,M,null,null,BJS,5763
185324,MADHYA PRADESH,1972,35 TIKAMGARH,4 PRATAP NARAYAN,M,null,null,IND,2344
185325,MADHYA PRADESH,1972,35 TIKAMGARH,5 RAGHURAJ SINGH,M,null,null,SWA,1476
185326,MADHYA PRADESH,1972,35 TIKAMGARH,6 AMRIT LAL,M,null,null,IND,1078
185327,MADHYA PRADESH,1972,35 TIKAMGARH,7 KAPOOR CHANDRA,M,null,null,IND,793
185328,MADHYA PRADESH,1972,35 TIKAMGARH,8 RAM KINKAR ADHVARYU,M,null,null,IND,510
185329,MADHYA PRADESH,1972,36 MALHARA,1 DASHRATH,M,null,null,INC,24416
185330,MADHYA PRADESH,1972,36 MALHARA,2 BASANT LAL,M,null,null,IND,11292
185331,MADHYA PRADESH,1972,36 MALHARA,3 DESHPAL SINGH,M,null,null,SWA,3819
185332,MADHYA PRADESH,1972,36 MALHARA,4 JANG BAHADUR SINGH,M,null,null,BKD,2151
185333,MADHYA PRADESH,1972,37 BIJAWAR,1 YADVENDRA SINGH,M,null,null,BJS,22893
185334,MADHYA PRADESH,1972,37 BIJAWAR,2 DEVSHARMA,M,null,null,INC,15685
185335,MADHYA PRADESH,1972,37 BIJAWAR,3 ABDUL RASHID KHAN,M,null,null,SOP,2019
185336,MADHYA PRADESH,1972,37 BIJAWAR,4 RAMDAS MOVNIBABA,M,null,null,IND,1132
185337,MADHYA PRADESH,1972,38 CHHATARPUR,1 MAHENDRA KUMAR,M,null,null,INC,14935
185338,MADHYA PRADESH,1972,38 CHHATARPUR,2 JAGDAMBA PRASAD,M,null,null,SOP,10056
185339,MADHYA PRADESH,1972,38 CHHATARPUR,3 RAM SWAROOP KHARE,M,null,null,BJS,8878
185340,MADHYA PRADESH,1972,38 CHHATARPUR,4 DEVENDRA SINGH,M,null,null,SWA,3781
185341,MADHYA PRADESH,1972,39 MAHARAJPUR,1 NATHOO RAM,M,null,null,BJS,14478
185342,MADHYA PRADESH,1972,39 MAHARAJPUR,2 LACHHMAN DAS,M,null,null,INC,11230
185343,MADHYA PRADESH,1972,39 MAHARAJPUR,3 SARDOO LAL,M,null,null,SOP,1625
185344,MADHYA PRADESH,1972,39 MAHARAJPUR,4 KASHI RAM,M,null,null,SWA,1037
185345,MADHYA PRADESH,1972,40 LAUNDI,1 BABOO RAM CHATURVEDI,M,null,null,INC,13180
185346,MADHYA PRADESH,1972,40 LAUNDI,2 RAGHUNATH SINGH,M,null,null,SOP,7258
185347,MADHYA PRADESH,1972,40 LAUNDI,3 BABOO LAL,M,null,null,IND,5309
185348,MADHYA PRADESH,1972,40 LAUNDI,4 SHIV RAM SHUKLA,M,null,null,IND,4572
185349,MADHYA PRADESH,1972,40 LAUNDI,5 MOHAMMAD GANIANSARI,M,null,null,IND,4397
185350,MADHYA PRADESH,1972,40 LAUNDI,6 RAM SAHAI,M,null,null,BKD,3324
185351,MADHYA PRADESH,1972,40 LAUNDI,7 KANTA PRASAD,M,null,null,BJS,2869
185352,MADHYA PRADESH,1972,40 LAUNDI,8 MOHAN LAL,M,null,null,IND,2044
185353,MADHYA PRADESH,1972,41 PANNA,1 HET RAM DUBE,M,null,null,INC,26533
185354,MADHYA PRADESH,1972,41 PANNA,2 BAURI PRASAD GUPTA,M,null,null,BJS,15169
185355,MADHYA PRADESH,1972,41 PANNA,3 RAM SEWAK,M,null,null,IND,3636
185356,MADHYA PRADESH,1972,41 PANNA,4 PACHHYTA,M,null,null,IND,2609
185357,MADHYA PRADESH,1972,41 PANNA,5 RAMANAND PANDE,M,null,null,IND,1200
185358,MADHYA PRADESH,1972,42 AMANGANJ,1 TATU LAL,M,null,null,INC,19787
185359,MADHYA PRADESH,1972,42 AMANGANJ,2 JAGSURIYA,M,null,null,BJS,11691
185360,MADHYA PRADESH,1972,42 AMANGANJ,3 RAM LAL,M,null,null,IND,1297
185361,MADHYA PRADESH,1972,42 AMANGANJ,4 CHETRAM,M,null,null,SOP,1195
185362,MADHYA PRADESH,1972,42 AMANGANJ,5 KADHWA,M,null,null,IND,632
185363,MADHYA PRADESH,1972,43 PAWAI,1 JAGDISH SINGH,M,null,null,INC,16954
185364,MADHYA PRADESH,1972,43 PAWAI,2 RAJENDRA SINGH,M,null,null,BJS,12003
185365,MADHYA PRADESH,1972,43 PAWAI,3 RAM CHARAN,M,null,null,SOP,4972
185366,MADHYA PRADESH,1972,43 PAWAI,4 JHURRA,M,null,null,IND,1839
185367,MADHYA PRADESH,1972,43 PAWAI,5 BIRABHMANYU,M,null,null,IND,1706
185368,MADHYA PRADESH,1972,43 PAWAI,6 SUNDER,M,null,null,IND,841
185369,MADHYA PRADESH,1972,44 MAIHAR,1 LALJI PATEL,M,null,null,INC,17643
185370,MADHYA PRADESH,1972,44 MAIHAR,2 NARAYAN SINGH,M,null,null,IND,14759
185371,MADHYA PRADESH,1972,44 MAIHAR,3 GAYARAM SINGH,M,null,null,BJS,8001
185372,MADHYA PRADESH,1972,44 MAIHAR,4 DEEN DAYAL,M,null,null,SOP,2239
185373,MADHYA PRADESH,1972,44 MAIHAR,5 RAM YAS,M,null,null,IND,1898
185374,MADHYA PRADESH,1972,45 NAGOD,1 BALA PRASAD,M,null,null,INC,29130
185375,MADHYA PRADESH,1972,45 NAGOD,2 VEERAN,M,null,null,BJS,14938
185376,MADHYA PRADESH,1972,45 NAGOD,3 CHHUTKAUNA,M,null,null,SOP,1944
185377,MADHYA PRADESH,1972,46 SATNA,1 KANTA,M,null,null,INC,31896
185378,MADHYA PRADESH,1972,46 SATNA,2 SUKHENDRA SINGH,M,null,null,BJS,17716
185379,MADHYA PRADESH,1972,46 SATNA,3 JAYAVIR SINGH,M,null,null,IND,1765
185380,MADHYA PRADESH,1972,46 SATNA,4 JAGANNATHA SINGH,M,null,null,SOP,1541
185381,MADHYA PRADESH,1972,46 SATNA,5 RAM DAS,M,null,null,IND,1033
185382,MADHYA PRADESH,1972,46 SATNA,6 RAM ROOP,M,null,null,IND,957
185383,MADHYA PRADESH,1972,46 SATNA,7 RAM PRASAD,M,null,null,IND,902
185384,MADHYA PRADESH,1972,46 SATNA,8 SAYAM LAL,M,null,null,IND,474
